Country Code,Country,Series Name,Year,Inflation Rate
NPL,Nepal,Food Consumer Price Inflation,2019,5.63
NZL,New Zealand,Food Consumer Price Inflation,2019,1.08
OMN,Oman,Food Consumer Price Inflation,2019,1.21
PAK,Pakistan,Food Consumer Price Inflation,2019,11.63
PAN,Panama,Food Consumer Price Inflation,2019,0.49
PER,Peru,Food Consumer Price Inflation,2019,1.7
PHL,Philippines,Food Consumer Price Inflation,2019,2.06
PNG,Papua New Guinea,Food Consumer Price Inflation,2019,3.01
POL,Poland,Food Consumer Price Inflation,2019,4.85
PRT,Portugal,Food Consumer Price Inflation,2019,0.32
PRY,Paraguay,Food Consumer Price Inflation,2019,1.16
QAT,Qatar,Food Consumer Price Inflation,2019,0.02
ROU,Romania,Food Consumer Price Inflation,2019,4.7
RUS,Russian Federation,Food Consumer Price Inflation,2019,5.05
RWA,Rwanda,Food Consumer Price Inflation,2019,3.72
SAU,Saudi Arabia,Food Consumer Price Inflation,2019,2.07
SDN,Sudan,Food Consumer Price Inflation,2019,62.68
SEN,Senegal,Food Consumer Price Inflation,2019,0.98
SGP,Singapore,Food Consumer Price Inflation,2019,1.53
SLE,Sierra Leone,Food Consumer Price Inflation,2019,8.81
SLV,El Salvador,Food Consumer Price Inflation,2019,1.16
SRB,Serbia,Food Consumer Price Inflation,2019,2.57
STP,São Tomé and Principe,Food Consumer Price Inflation,2019,9.81
SUR,Suriname,Food Consumer Price Inflation,2019,5.24
SVK,Slovak Republic,Food Consumer Price Inflation,2019,4.0
SVN,Slovenia,Food Consumer Price Inflation,2019,1.6
SWE,Sweden,Food Consumer Price Inflation,2019,34.36
SWZ,Swaziland,Food Consumer Price Inflation,2019,2.15
SYC,Seychelles,Food Consumer Price Inflation,2019,-0.01
SYR,Syrian Arab Republic,Food Consumer Price Inflation,2019,
TCD,Chad,Food Consumer Price Inflation,2019,-5.39
TGO,Togo,Food Consumer Price Inflation,2019,-0.52
THA,Thailand,Food Consumer Price Inflation,2019,2.31
TJK,Tajikistan,Food Consumer Price Inflation,2019,
TON,Tonga,Food Consumer Price Inflation,2019,1.73
TTO,Trinidad and Tobago,Food Consumer Price Inflation,2019,0.57
TUN,Tunisia,Food Consumer Price Inflation,2019,6.87
TUR,Turkey,Food Consumer Price Inflation,2019,19.54
TZA,Tanzania,Food Consumer Price Inflation,2019,2.86
UGA,Uganda,Food Consumer Price Inflation,2019,-0.2
UKR,Ukraine,Food Consumer Price Inflation,2019,8.0
URY,Uruguay,Food Consumer Price Inflation,2019,8.76
USA,United States,Food Consumer Price Inflation,2019,0.89
UZB,Uzbekistan,Food Consumer Price Inflation,2019,
VCT,St. Vincent and the Grenadines,Food Consumer Price Inflation,2019,0.55
VEN,"Venezuela, RB",Food Consumer Price Inflation,2019,17710.79
VGB,British Virgin Islands,Food Consumer Price Inflation,2019,
VNM,Vietnam,Food Consumer Price Inflation,2019,4.07
VUT,Vanuatu,Food Consumer Price Inflation,2019,5.4
WSM,Samoa,Food Consumer Price Inflation,2019,1.01
YEM,"Yemen, Rep.",Food Consumer Price Inflation,2019,
ZAF,South Africa,Food Consumer Price Inflation,2019,3.55
ZMB,Zambia,Food Consumer Price Inflation,2019,10.44
ZWE,Zimbabwe,Food Consumer Price Inflation,2019,86.12
VGB,British Virgin Islands,Food Consumer Price Inflation,2019,0.8
NCL,New Caledonia,Food Consumer Price Inflation,2019,-2.744
AFG,Afghanistan,Official Core Consumer Price Inflation,2019,
ALB,Albania,Official Core Consumer Price Inflation,2019,0.74
AUS,Australia,Official Core Consumer Price Inflation,2019,1.49
AUT,Austria,Official Core Consumer Price Inflation,2019,1.65
ARM,Armenia,Official Core Consumer Price Inflation,2019,1.17
AZE,Azerbaijan,Official Core Consumer Price Inflation,2019,-1.84
BEL,Belgium,Official Core Consumer Price Inflation,2019,3.77
BGR,Bulgaria,Official Core Consumer Price Inflation,2019,1.55
BLR,Belarus,Official Core Consumer Price Inflation,2019,4.63
BRA,Brazil,Official Core Consumer Price Inflation,2019,3.52
CAN,Canada,Official Core Consumer Price Inflation,2019,2.29
CHE,Switzerland,Official Core Consumer Price Inflation,2019,0.46
CHL,Chile,Official Core Consumer Price Inflation,2019,2.21
CHN,China,Official Core Consumer Price Inflation,2019,1.7
CMR,Cameroon,Official Core Consumer Price Inflation,2019,2.25
COL,Colombia,Official Core Consumer Price Inflation,2019,3.44
CRI,Costa Rica,Official Core Consumer Price Inflation,2019,2.38
CYP,Cyprus,Official Core Consumer Price Inflation,2019,0.63
CZE,Czech Republic,Official Core Consumer Price Inflation,2019,2.22
DEU,Germany,Official Core Consumer Price Inflation,2019,1.49
DJI,Djibouti,Official Core Consumer Price Inflation,2019,0.13
DNK,Denmark,Official Core Consumer Price Inflation,2019,0.76
DOM,Dominican Republic,Official Core Consumer Price Inflation,2019,2.14
EGY,"Egypt, Arab Rep.",Official Core Consumer Price Inflation,2019,5.73
ESP,Spain,Official Core Consumer Price Inflation,2019,0.96
EST,Estonia,Official Core Consumer Price Inflation,2019,2.12
ETH,Ethiopia,Official Core Consumer Price Inflation,2019,
FIN,Finland,Official Core Consumer Price Inflation,2019,0.83
FRA,France,Official Core Consumer Price Inflation,2019,0.74
GBR,United Kingdom,Official Core Consumer Price Inflation,2019,1.7
GHA,Ghana,Official Core Consumer Price Inflation,2019,
GRC,Greece,Official Core Consumer Price Inflation,2019,-2.43
GTM,Guatemala,Official Core Consumer Price Inflation,2019,3.04
HKG,"Hong Kong SAR, China",Official Core Consumer Price Inflation,2019,2.34
HND,Honduras,Official Core Consumer Price Inflation,2019,4.04
HRV,Croatia,Official Core Consumer Price Inflation,2019,0.91
HUN,Hungary,Official Core Consumer Price Inflation,2019,3.78
IDN,Indonesia,Official Core Consumer Price Inflation,2019,3.0
IND,India,Official Core Consumer Price Inflation,2019,4.7
IRL,Ireland,Official Core Consumer Price Inflation,2019,1.13
IRN,"Iran, Islamic Rep.",Official Core Consumer Price Inflation,2019,33.81
IRQ,Iraq,Official Core Consumer Price Inflation,2019,-0.07
ISL,Iceland,Official Core Consumer Price Inflation,2019,2.93
ISR,Israel,Official Core Consumer Price Inflation,2019,0.9
ITA,Italy,Official Core Consumer Price Inflation,2019,0.6
JOR,Jordan,Official Core Consumer Price Inflation,2019,1.04
JPN,Japan,Official Core Consumer Price Inflation,2019,0.45
KAZ,Kazakhstan,Official Core Consumer Price Inflation,2019,7.42
KGZ,Kyrgyz Republic,Official Core Consumer Price Inflation,2019,3.65
KOR,"Korea, Rep.",Official Core Consumer Price Inflation,2019,0.89
KWT,Kuwait,Official Core Consumer Price Inflation,2019,1.09
LAO,"Lao, PDR",Official Core Consumer Price Inflation,2019,2.08
LBN,Lebanon,Official Core Consumer Price Inflation,2019,
LBY,Libya,Official Core Consumer Price Inflation,2019,
LKA,Sri Lanka,Official Core Consumer Price Inflation,2019,3.68
LTU,Lithuania,Official Core Consumer Price Inflation,2019,2.41
LUX,Luxembourg,Official Core Consumer Price Inflation,2019,1.8
LVA,Latvia,Official Core Consumer Price Inflation,2019,2.78
MAC,"Macao SAR, China",Official Core Consumer Price Inflation,2019,
MAR,Morocco,Official Core Consumer Price Inflation,2019,0.58
MEX,Mexico,Official Core Consumer Price Inflation,2019,3.71
MKD,North Macedonia,Official Core Consumer Price Inflation,2019,0.5
MLT,Malta,Official Core Consumer Price Inflation,2019,1.36
MNE,Montenegro,Official Core Consumer Price Inflation,2019,
MUS,Mauritius,Official Core Consumer Price Inflation,2019,1.77
MYS,Malaysia,Official Core Consumer Price Inflation,2019,1.09
NGA,Nigeria,Official Core Consumer Price Inflation,2019,9.76
NIC,Nicaragua,Official Core Consumer Price Inflation,2019,5.79
NLD,Netherlands,Official Core Consumer Price Inflation,2019,7.17
NOR,Norway,Official Core Consumer Price Inflation,2019,2.59
NZL,New Zealand,Official Core Consumer Price Inflation,2019,1.84
OMN,Oman,Official Core Consumer Price Inflation,2019,0.13
PAN,Panama,Official Core Consumer Price Inflation,2019,
PER,Peru,Official Core Consumer Price Inflation,2019,2.39
PHL,Philippines,Official Core Consumer Price Inflation,2019,3.03
PNG,Papua New Guinea,Official Core Consumer Price Inflation,2019,2.26
POL,Poland,Official Core Consumer Price Inflation,2019,1.89
PRT,Portugal,Official Core Consumer Price Inflation,2019,0.49
PRY,Paraguay,Official Core Consumer Price Inflation,2019,2.63
QAT,Qatar,Official Core Consumer Price Inflation,2019,-0.43
ROU,Romania,Official Core Consumer Price Inflation,2019,3.59
RUS,Russian Federation,Official Core Consumer Price Inflation,2019,4.17
RWA,Rwanda,Official Core Consumer Price Inflation,2019,
SAU,Saudi Arabia,Official Core Consumer Price Inflation,2019,-0.36
SDN,Sudan,Official Core Consumer Price Inflation,2019,50.99
SEN,Senegal,Official Core Consumer Price Inflation,2019,
SGP,Singapore,Official Core Consumer Price Inflation,2019,1.04
SLB,Solomon Islands,Official Core Consumer Price Inflation,2019,
SLE,Sierra Leone,Official Core Consumer Price Inflation,2019,
SLV,El Salvador,Official Core Consumer Price Inflation,2019,0.07
SMR,San Marino,Official Core Consumer Price Inflation,2019,
SOM,Somalia,Official Core Consumer Price Inflation,2019,
SRB,Serbia,Official Core Consumer Price Inflation,2019,1.3
SVK,Slovakia,Official Core Consumer Price Inflation,2019,1.92
SVN,Slovenia,Official Core Consumer Price Inflation,2019,1.69
SWE,Sweden,Official Core Consumer Price Inflation,2019,1.52
SYR,Syrian Arab Republic,Official Core Consumer Price Inflation,2019,
TCD,Chad,Official Core Consumer Price Inflation,2019,-2.08
THA,Thailand,Official Core Consumer Price Inflation,2019,0.36
TJK,Tajikistan,Official Core Consumer Price Inflation,2019,3.9
TKM,Turkmenistan,Official Core Consumer Price Inflation,2019,
TTO,Trinidad and Tobago,Official Core Consumer Price Inflation,2019,1.12
TUN,Tunisia,Official Core Consumer Price Inflation,2019,6.91
TUR,Turkey,Official Core Consumer Price Inflation,2019,13.45
TWN,"Taiwan, China",Official Core Consumer Price Inflation,2019,0.3
UGA,Uganda,Official Core Consumer Price Inflation,2019,3.59
UKR,Ukraine,Official Core Consumer Price Inflation,2019,6.77
URY,Uruguay,Official Core Consumer Price Inflation,2019,
USA,United States,Official Core Consumer Price Inflation,2019,2.19
VEN,"Venezuela, RB",Official Core Consumer Price Inflation,2019,
VNM,Vietnam,Official Core Consumer Price Inflation,2019,2.01
XKX,Kosovo,Official Core Consumer Price Inflation,2019,
ZAF,South Africa,Official Core Consumer Price Inflation,2019,4.14
AGO,Angola,Producer Price Inflation,2019,17.57
ALB,Albania,Producer Price Inflation,2019,-0.8
ARG,Argentina,Producer Price Inflation,2019,58.31
ARM,Armenia,Producer Price Inflation,2019,0.63
AUS,Australia,Producer Price Inflation,2019,1.01
AUT,Austria,Producer Price Inflation,2019,0.11
AZE,Azerbaijan,Producer Price Inflation,2019,3.23
BEL,Belgium,Producer Price Inflation,2019,1.02
BGD,Bangladesh,Producer Price Inflation,2019,0.99
BGR,Bulgaria,Producer Price Inflation,2019,3.07
BIH,Bosnia and Herzegovina,Producer Price Inflation,2019,0.14
BLR,Belarus,Producer Price Inflation,2019,0.94
BRA,Brazil,Producer Price Inflation,2019,29.17
BTN,Bhutan,Producer Price Inflation,2019,-3.51
CAF,Central African Republic,Producer Price Inflation,2019,
CAN,Canada,Producer Price Inflation,2019,-0.12
CHE,Switzerland,Producer Price Inflation,2019,-0.32
CHL,Chile,Producer Price Inflation,2019,1.9
CHN,China,Producer Price Inflation,2019,-0.47
COG,"Congo, Rep.",Producer Price Inflation,2019,
COL,Colombia,Producer Price Inflation,2019,4.34
CRI,Costa Rica,Producer Price Inflation,2019,2.6
CYP,Cyprus,Producer Price Inflation,2019,2.46
CZE,Czech Republic,Producer Price Inflation,2019,2.56
DEU,Germany,Producer Price Inflation,2019,0.94
DNK,Denmark,Producer Price Inflation,2019,-0.65
DZA,Algeria,Producer Price Inflation,2019,2.64
ECU,Ecuador,Producer Price Inflation,2019,-0.12
EGY,"Egypt, Arab Rep.",Producer Price Inflation,2019,5.03
ESP,Spain,Producer Price Inflation,2019,-0.31
EST,Estonia,Producer Price Inflation,2019,-0.19
ETH,Ethiopia,Producer Price Inflation,2019,
FIN,Finland,Producer Price Inflation,2019,0.31
FRA,France,Producer Price Inflation,2019,0.48
GAB,Gabon,Producer Price Inflation,2019,
GBR,United Kingdom,Producer Price Inflation,2019,0.82
GEO,Georgia,Producer Price Inflation,2019,7.18
GHA,Ghana,Producer Price Inflation,2019,8.1
GMB,"Gambia, The",Producer Price Inflation,2019,6.24
GRC,Greece,Producer Price Inflation,2019,1.01
GTM,Guatemala,Producer Price Inflation,2019,
HKG,"Hong Kong SAR, China",Producer Price Inflation,2019,1.0
HRV,Croatia,Producer Price Inflation,2019,0.7
HUN,Hungary,Producer Price Inflation,2019,2.13
IND,India,Producer Price Inflation,2019,1.88
IRL,Ireland,Producer Price Inflation,2019,-1.48
IRN,"Iran, Islamic Rep.",Producer Price Inflation,2019,
ISL,Iceland,Producer Price Inflation,2019,4.92
ISR,Israel,Producer Price Inflation,2019,-1.11
ITA,Italy,Producer Price Inflation,2019,0.18
JAM,Jamaica,Producer Price Inflation,2019,3.11
JOR,Jordan,Producer Price Inflation,2019,-1.47
JPN,Japan,Producer Price Inflation,2019,4.12
KAZ,Kazakhstan,Producer Price Inflation,2019,5.09
KEN,Kenya,Producer Price Inflation,2019,1.19
KGZ,Kyrgyz Republic,Producer Price Inflation,2019,4.27
KOR,"Korea, Rep.",Producer Price Inflation,2019,1.01
KWT,Kuwait,Producer Price Inflation,2019,0.64
LKA,Sri Lanka,Producer Price Inflation,2019,2.93
LTU,Lithuania,Producer Price Inflation,2019,-0.08
LUX,Luxembourg,Producer Price Inflation,2019,-1.87
LVA,Latvia,Producer Price Inflation,2019,1.75
MAR,Morocco,Producer Price Inflation,2019,0.51
MDA,Moldova,Producer Price Inflation,2019,1.84
MEX,Mexico,Producer Price Inflation,2019,2.92
MKD,North Macedonia,Producer Price Inflation,2019,2.09
MLT,Malta,Producer Price Inflation,2019,2.18
MNE,Montenegro,Producer Price Inflation,2019,2.42
MNG,Mongolia,Producer Price Inflation,2019,4.55
MOZ,Mozambique,Producer Price Inflation,2019,4.31
MUS,Mauritius,Producer Price Inflation,2019,1.45
MYS,Malaysia,Producer Price Inflation,2019,-1.35
NIC,Nicaragua,Producer Price Inflation,2019,2.46
NLD,Netherlands,Producer Price Inflation,2019,0.93
NOR,Norway,Producer Price Inflation,2019,-3.57
NZL,New Zealand,Producer Price Inflation,2019,2.24
OMN,Oman,Producer Price Inflation,2019,-3.36
PAK,Pakistan,Producer Price Inflation,2019,14.18
PER,Peru,Producer Price Inflation,2019,1.18
PHL,Philippines,Producer Price Inflation,2019,1.63
POL,Poland,Producer Price Inflation,2019,1.43
PRT,Portugal,Producer Price Inflation,2019,0.02
PRY,Paraguay,Producer Price Inflation,2019,1.42
QAT,Qatar,Producer Price Inflation,2019,-9.48
ROU,Romania,Producer Price Inflation,2019,3.95
RUS,Russian Federation,Producer Price Inflation,2019,1.98
RWA,Rwanda,Producer Price Inflation,2019,10.74
SAU,Saudi Arabia,Producer Price Inflation,2019,1.93
SDN,Sudan,Producer Price Inflation,2019,
SEN,Senegal,Producer Price Inflation,2019,0.24
SGP,Singapore,Producer Price Inflation,2019,-3.32
SLV,El Salvador,Producer Price Inflation,2019,0.94
SRB,Serbia,Producer Price Inflation,2019,0.63
SVK,Slovakia,Producer Price Inflation,2019,1.91
SVN,Slovenia,Producer Price Inflation,2019,0.68
SWE,Sweden,Producer Price Inflation,2019,2.97
THA,Thailand,Producer Price Inflation,2019,-0.96
TJK,Tajikistan,Producer Price Inflation,2019,1.79
TTO,Trinidad and Tobago,Producer Price Inflation,2019,
TUN,Tunisia,Producer Price Inflation,2019,5.98
TUR,Turkey,Producer Price Inflation,2019,17.56
TWN,"Taiwan, China",Producer Price Inflation,2019,-2.26
TZA,Tanzania,Producer Price Inflation,2019,7.24
UGA,Uganda,Producer Price Inflation,2019,-2.54
UKR,Ukraine,Producer Price Inflation,2019,4.14
URY,Uruguay,Producer Price Inflation,2019,12.78
USA,United States,Producer Price Inflation,2019,1.69
UZB,Uzbekistan,Producer Price Inflation,2019,43.35
VEN,"Venezuela, RB",Producer Price Inflation,2019,
VNM,Vietnam,Producer Price Inflation,2019,
XKX,Kosovo,Producer Price Inflation,2019,0.93
ZAF,South Africa,Producer Price Inflation,2019,4.62
ZMB,Zambia,Producer Price Inflation,2019,
ABW,Aruba,Headline Consumer Price Inflation,2020,1.22
AFG,Afghanistan,Headline Consumer Price Inflation,2020,5.44
AGO,Angola,Headline Consumer Price Inflation,2020,21.02
ALB,Albania,Headline Consumer Price Inflation,2020,1.62
ARE,United Arab Emirates,Headline Consumer Price Inflation,2020,-2.08
ARG,Argentina,Headline Consumer Price Inflation,2020,42.02
ARM,Armenia,Headline Consumer Price Inflation,2020,1.21
ATG,Antigua and Barbuda,Headline Consumer Price Inflation,2020,1.06
AUS,Australia,Headline Consumer Price Inflation,2020,0.85
AUT,Austria,Headline Consumer Price Inflation,2020,1.38
AZE,Azerbaijan,Headline Consumer Price Inflation,2020,2.76
BDI,Burundi,Headline Consumer Price Inflation,2020,7.32
BEL,Belgium,Headline Consumer Price Inflation,2020,0.74
BEN,Benin,Headline Consumer Price Inflation,2020,3.02
BFA,Burkina Faso,Headline Consumer Price Inflation,2020,1.88
BGD,Bangladesh,Headline Consumer Price Inflation,2020,5.69
BGR,Bulgaria,Headline Consumer Price Inflation,2020,1.67
BHR,Bahrain,Headline Consumer Price Inflation,2020,-2.32
BHS,"Bahamas, The",Headline Consumer Price Inflation,2020,0.04
BIH,Bosnia and Herzegovina,Headline Consumer Price Inflation,2020,-1.05
BLR,Belarus,Headline Consumer Price Inflation,2020,5.55
BLZ,Belize,Headline Consumer Price Inflation,2020,0.12
BOL,Bolivia,Headline Consumer Price Inflation,2020,0.94
BRA,Brazil,Headline Consumer Price Inflation,2020,3.21
BRB,Barbados,Headline Consumer Price Inflation,2020,2.88
BRN,Brunei Darussalam,Headline Consumer Price Inflation,2020,1.94
BTN,Bhutan,Headline Consumer Price Inflation,2020,5.63
BWA,Botswana,Headline Consumer Price Inflation,2020,1.89
CAF,Central African Republic,Headline Consumer Price Inflation,2020,2.3
CYM,Cayman Islands,Headline Consumer Price Inflation,2020,1.0
CAN,Canada,Headline Consumer Price Inflation,2020,0.72
CHE,Switzerland,Headline Consumer Price Inflation,2020,-0.73
CHL,Chile,Headline Consumer Price Inflation,2020,3.05
CHN,China,Headline Consumer Price Inflation,2020,2.42
CIV,Côte d'Ivoire,Headline Consumer Price Inflation,2020,2.43
CMR,Cameroon,Headline Consumer Price Inflation,2020,2.44
COD,"Congo, Dem. Rep.",Headline Consumer Price Inflation,2020,11.5
COG,"Congo, Rep.",Headline Consumer Price Inflation,2020,2.49
COL,Colombia,Headline Consumer Price Inflation,2020,2.52
COM,Comoros,Headline Consumer Price Inflation,2020,3.0
CPV,Cabo Verde,Headline Consumer Price Inflation,2020,0.61
CRI,Costa Rica,Headline Consumer Price Inflation,2020,0.72
CUW,Curacao,Headline Consumer Price Inflation,2020,
CYP,Cyprus,Headline Consumer Price Inflation,2020,-0.64
CZE,Czech Republic,Headline Consumer Price Inflation,2020,3.16
DEU,Germany,Headline Consumer Price Inflation,2020,0.51
DJI,Djibouti,Headline Consumer Price Inflation,2020,2.88
DMA,Dominica,Headline Consumer Price Inflation,2020,-0.3
DNK,Denmark,Headline Consumer Price Inflation,2020,0.42
DOM,Dominican Republic,Headline Consumer Price Inflation,2020,3.78
DZA,Algeria,Headline Consumer Price Inflation,2020,2.42
ECU,Ecuador,Headline Consumer Price Inflation,2020,-0.34
EGY,"Egypt, Arab Rep.",Headline Consumer Price Inflation,2020,5.7
ERI,Eritrea,Headline Consumer Price Inflation,2020,4.91
ESP,Spain,Headline Consumer Price Inflation,2020,-0.32
EST,Estonia,Headline Consumer Price Inflation,2020,-0.44
ETH,Ethiopia,Headline Consumer Price Inflation,2020,20.35
FIN,Finland,Headline Consumer Price Inflation,2020,0.29
FJI,Fiji,Headline Consumer Price Inflation,2020,-2.6
FRA,France,Headline Consumer Price Inflation,2020,0.48
FSM,"Micronesia, Fed. Sts.",Headline Consumer Price Inflation,2020,0.48
GAB,Gabon,Headline Consumer Price Inflation,2020,1.37
GBR,United Kingdom,Headline Consumer Price Inflation,2020,0.99
GEO,Georgia,Headline Consumer Price Inflation,2020,5.2
GHA,Ghana,Headline Consumer Price Inflation,2020,9.95
GIN,Guinea,Headline Consumer Price Inflation,2020,10.6
GMB,"Gambia, The",Headline Consumer Price Inflation,2020,5.93
GNB,Guinea-Bissau,Headline Consumer Price Inflation,2020,1.46
GNQ,Equatorial Guinea,Headline Consumer Price Inflation,2020,4.77
GRC,Greece,Headline Consumer Price Inflation,2020,-1.25
